block_number,tx_hash,log_index,stakeholder,collateralToken,parentCollectionId,conditionId,partition,amount
74999360,0x01839d66c0a03bff3b73baf8ab9faf3ee677a2c416daa626f80304fb2dca4d42,1244,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0x3a3bd7bb9528e159577f7c2e685cc81a765002e2,0x0000000000000000000000000000000000000000000000000000000000000000,0x79fa8a38b5b26752e11208a795c01b74011a52438cbda1fa33b59c475919ea86,"[1, 2]",92000000
74999360,0x01839d66c0a03bff3b73baf8ab9faf3ee677a2c416daa626f80304fb2dca4d42,1251,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0x3a3bd7bb9528e159577f7c2e685cc81a765002e2,0x0000000000000000000000000000000000000000000000000000000000000000,0x93be783365e4eb163fb43fd9c2c236edd345fbdca33e7ee403e91377c202d914,"[1, 2]",100000000
74999360,0x01839d66c0a03bff3b73baf8ab9faf3ee677a2c416daa626f80304fb2dca4d42,1258,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0x3a3bd7bb9528e159577f7c2e685cc81a765002e2,0x0000000000000000000000000000000000000000000000000000000000000000,0x0dce8810cfe47e4273c00530a508364393cc4252636bbfa77244e2aab807e8bc,"[1, 2]",142000000
74999360,0x01839d66c0a03bff3b73baf8ab9faf3ee677a2c416daa626f80304fb2dca4d42,1265,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0x3a3bd7bb9528e159577f7c2e685cc81a765002e2,0x0000000000000000000000000000000000000000000000000000000000000000,0xfef1327c8a6dc7cfa05d24032ccca677077f10d1563062e7a4b6a3824908f29e,"[1, 2]",58000000
74999368,0x60a7af680cb8ad77bbf0e09feb7226fba50fd160d3eda3b617c1a3765acc67f3,291,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0x3a3bd7bb9528e159577f7c2e685cc81a765002e2,0x0000000000000000000000000000000000000000000000000000000000000000,0x1fc82d1ab4f55b33148fff1ee058f2e971b2e71893f6dbed46d225b8188f8fb6,"[1, 2]",5760000
74999370,0x3ffba3df9109a84e64b347df0d76bbe3d7ea17b4d7b2a01bf2c75445b22b4ab9,518,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x46dc560a09f07d8b6989bec851262e4df92ea0dd909631cf987afc88c8b8d729,"[1, 2]",34980000
74999375,0x7ff0c76d48d1376a8b2b79e048f8681da998aed746d28070661007831d2e631c,28,0x21ffd2b7a212a6f277ed3eca1a9f8efcbca90d71,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x48c715b695536243a128b653e59f8214262a454811a570c4b019226291c0fa69,"[1, 2]",11502839
74999390,0x3538199ede4d8b571dde52cc5e4a5ac0c7047cdaa4c37a91acc3134c930099d7,361,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0x3a3bd7bb9528e159577f7c2e685cc81a765002e2,0x0000000000000000000000000000000000000000000000000000000000000000,0xcdec3de1f9c73e9ade1d33dde14b96e7241d0cc87f04981e71a955d3dac56b37,"[1, 2]",14000000
74999392,0xfc22a90ceefe65f2c463e19fd344c1cb08ccee6dbed517259489d98f55e4ccb5,1560,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0x3a3bd7bb9528e159577f7c2e685cc81a765002e2,0x0000000000000000000000000000000000000000000000000000000000000000,0xc44edcfdedb422bae8ff1803e2178d1ee025fc41efd81400ccbede709e018841,"[1, 2]",160000000
74999396,0x0aded567d0b49ff258b43b91ebba6c17e8ad82fbf16497462f9ff670d8618707,337,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x01eea283e8d0bab4d2b68b7f6cf810c302a63582fe5f1ff6b9d339ace4ff4457,"[1, 2]",6940000
74999397,0xe9049eba7adbf5cea3ac22890110da1b7ecd72e8ea2811b77607100ef19caa89,286,0x3d2d66eb933cfa7aa7b9fc21e6614f080de99360,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x84f5094174a9c71b8d2468de5f167026269fe3d28dd634e441eaf67bf525fb7f,"[1, 2]",215100000
74999397,0x4a27137776c1ad7a180ec1075d1bd5fc3d58ad1cd6f82ce30ff7dd33eb58af07,292,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x01eea283e8d0bab4d2b68b7f6cf810c302a63582fe5f1ff6b9d339ace4ff4457,"[1, 2]",9060000
74999407,0x1032222bf680815849e7e14b68f50b2d35fb1e3810ea655a4ceddf252ce767b8,1085,0x5fe50c22621779e031322c5becb110d1fa0d8b99,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xa3958a7207ea6ed2b47fc7e3b03943e9f3c4a745cb71d7515dc529dd91e102ae,"[1, 2]",4810
74999408,0xa2fbbfc19c4d2703c4f23e6e80173671bf4ed323faedffe6eaa1f214a1f6e637,717,0xb563eb0184543459596fd1011d013b7451600115,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xc85a2d8c8088c2692570252167d16a5c0e5427b648f34592b927aa4da23c46a1,"[1, 2]",80000000
74999409,0x28d41b14b3c99c21a1a24dd40927327c154750bc77714a9eaece7bcbfbec83d3,384,0x3d2d66eb933cfa7aa7b9fc21e6614f080de99360,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x84f5094174a9c71b8d2468de5f167026269fe3d28dd634e441eaf67bf525fb7f,"[1, 2]",2222221
74999420,0xb11fb77a5cec77e0a23b025868e821e6ca533a083d92e2f86a8655cfd0af86f3,892,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x64c270948df4af160bef0af8716cf8a3bc84d5de6a6ea592575e4e374f308597,"[1, 2]",29990000
74999420,0xb11fb77a5cec77e0a23b025868e821e6ca533a083d92e2f86a8655cfd0af86f3,898,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x64c270948df4af160bef0af8716cf8a3bc84d5de6a6ea592575e4e374f308597,"[1, 2]",20370000
74999429,0xc24b45e1d948d8980907a641146a265665d2f5504d7f188dca0d0d9018341f34,329,0xa9650fe4301f45e7f090ada7252f9c1268183565,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x16b1b76a6a10722ed170d4f763aa604f8107ba1bcab89d2da2f55ad1e8c02c54,"[1, 2]",15882351
74999430,0x60fc2d2937829eeaf8ab30b28bdaa022555022d972ed65c842e564d38abd98a8,433,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x27fa3741337f72bb571945794b5e0a2326d8830d324a3608a0cb994005f9f0ad,"[1, 2]",7710000
74999430,0x60fc2d2937829eeaf8ab30b28bdaa022555022d972ed65c842e564d38abd98a8,443,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x27fa3741337f72bb571945794b5e0a2326d8830d324a3608a0cb994005f9f0ad,"[1, 2]",100000000
74999430,0x60fc2d2937829eeaf8ab30b28bdaa022555022d972ed65c842e564d38abd98a8,449,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x27fa3741337f72bb571945794b5e0a2326d8830d324a3608a0cb994005f9f0ad,"[1, 2]",122630000
74999430,0x60fc2d2937829eeaf8ab30b28bdaa022555022d972ed65c842e564d38abd98a8,471,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x27fa3741337f72bb571945794b5e0a2326d8830d324a3608a0cb994005f9f0ad,"[1, 2]",10000000
74999430,0x60fc2d2937829eeaf8ab30b28bdaa022555022d972ed65c842e564d38abd98a8,477,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x27fa3741337f72bb571945794b5e0a2326d8830d324a3608a0cb994005f9f0ad,"[1, 2]",173630000
74999431,0x99b04460ee90405a38b58361faf6f0a1aff1860549bb9a57e513983d0f549c42,489,0x5968454ab9fa39745d5d4adf78f23b80ebe53fc4,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x11a367fea8169759c13b9dbf4547e6fb8aaecfd22f87674870f5940e86c90bdb,"[1, 2]",5806
74999441,0xa3154633efb456459bf8960b4f3ff03acea6d6686cd0b0a9736a56ed9a8fab99,346,0x3d2d66eb933cfa7aa7b9fc21e6614f080de99360,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x84f5094174a9c71b8d2468de5f167026269fe3d28dd634e441eaf67bf525fb7f,"[1, 2]",2439023
74999450,0x01bc19a38804d0d098171493ad695a0a77ce850d2d9eeab637f1e39c3df893ca,442,0x3d2d66eb933cfa7aa7b9fc21e6614f080de99360,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xc85a2d8c8088c2692570252167d16a5c0e5427b648f34592b927aa4da23c46a1,"[2, 1]",5000000
74999451,0xd880d1a99ac6facdeed20b12b80b0fb354cd98b1ad0f65e99abdf045080f74b6,510,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xa9576245d7abdc3e57dd5ed08985d2fc4dfa986f0f2b8ca44b538f42c97f7bb9,"[1, 2]",42550000
74999465,0x03738ba5409ad0d62b10cf33b1fe4e096cd5596f9ecac0ace8080637e05c1491,314,0xb563eb0184543459596fd1011d013b7451600115,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xe5b137364cc10261f1f55192982ae06abb500fa74a1c123bcd3520d7e26f428a,"[2, 1]",1660000
74999469,0x5b08bd045a6922e5174853231f61a296181561dc24b88da50a6c6e2663f09b92,298,0xb563eb0184543459596fd1011d013b7451600115,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xc85a2d8c8088c2692570252167d16a5c0e5427b648f34592b927aa4da23c46a1,"[1, 2]",80000000
74999486,0x1c2a361358d0bfbb9e6587bfedf582ac33fef339d3e39d199c1678d780a95b05,477,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0x3a3bd7bb9528e159577f7c2e685cc81a765002e2,0x0000000000000000000000000000000000000000000000000000000000000000,0xbe975186825e4304f5a86793cb048c59585d31d311f4baa59e795e409c7056ba,"[1, 2]",4040000
74999488,0xe87a0755f2668cf58a74aad103c20b717368c95fca9c04a7c3534c2b7e08eec5,608,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x93abf56f87197e320c0fa0b7a7e992737c067061fb565417bb612ab2c877e028,"[1, 2]",7270000
74999488,0xe87a0755f2668cf58a74aad103c20b717368c95fca9c04a7c3534c2b7e08eec5,614,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x93abf56f87197e320c0fa0b7a7e992737c067061fb565417bb612ab2c877e028,"[1, 2]",7730000
74999488,0xe87a0755f2668cf58a74aad103c20b717368c95fca9c04a7c3534c2b7e08eec5,620,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x93abf56f87197e320c0fa0b7a7e992737c067061fb565417bb612ab2c877e028,"[1, 2]",7000000
74999491,0x5649144b232a174535770d987dfe3fb1631ad26ff6ac5237807914c3fc8d4861,473,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0x3a3bd7bb9528e159577f7c2e685cc81a765002e2,0x0000000000000000000000000000000000000000000000000000000000000000,0xe202539dfbeced92dc4112f134a205c80ca6cf4db32bd82f05b291c297219fd8,"[1, 2]",33133857
74999496,0xba9fc1d70bee09c6b08c0baca6c3d3ecc2cb8b5fae199182588f106aeef0331e,592,0xb563eb0184543459596fd1011d013b7451600115,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xe5b137364cc10261f1f55192982ae06abb500fa74a1c123bcd3520d7e26f428a,"[2, 1]",40000000
74999496,0xd1e25e5eeb96a88d9332f6530de317ad3d8e74fbefcde376d4fa449344d7f70a,708,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x93abf56f87197e320c0fa0b7a7e992737c067061fb565417bb612ab2c877e028,"[1, 2]",6000000
74999496,0xc61c60a2e8a7903c1a52115dfb60ac8194292a08b2c3469c5e40bba1dda3dbef,750,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x93abf56f87197e320c0fa0b7a7e992737c067061fb565417bb612ab2c877e028,"[1, 2]",270000
74999501,0x6877f4c980a4bcb7489f11594e99fb2813c0c7be788302d8b115c08b9087ff5e,463,0x3d2d66eb933cfa7aa7b9fc21e6614f080de99360,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x16b1b76a6a10722ed170d4f763aa604f8107ba1bcab89d2da2f55ad1e8c02c54,"[1, 2]",59000000
74999501,0x4b16843792d16044ba8be83876b42dfa901c8f4ea4b31192d00e6de1102ff2f4,549,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0x3a3bd7bb9528e159577f7c2e685cc81a765002e2,0x0000000000000000000000000000000000000000000000000000000000000000,0xb77636e216631f195c54a7649b428a3ebe64c655421c3212e6001a93548b3a4b,"[1, 2]",59826238
74999504,0x7a0e5e504329f6559c1ba301063021e76eb2dbebc5b3c9c8e76874315a914323,738,0x3d2d66eb933cfa7aa7b9fc21e6614f080de99360,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x84f5094174a9c71b8d2468de5f167026269fe3d28dd634e441eaf67bf525fb7f,"[1, 2]",40000000
74999504,0x2b6e198766ffd19f0dcea0b537984829719aca2be23bb8c8f6e7ece63c657b2e,742,0xb563eb0184543459596fd1011d013b7451600115,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xe5b137364cc10261f1f55192982ae06abb500fa74a1c123bcd3520d7e26f428a,"[1, 2]",152993965
74999504,0xb1e3d0985bcb44005e88c806846230528660f91b67db0cb70e9edddf34510815,758,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xcb0846212b21609321540da8c4a84c4e33b08997a4dfda478325b87e68c5def5,"[1, 2]",1300000
74999508,0x9ee742efcab7535bdc1bd9c3d5398ca3a7b47f1ed0448b15e6b4de32206603b3,392,0xb563eb0184543459596fd1011d013b7451600115,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x84f5094174a9c71b8d2468de5f167026269fe3d28dd634e441eaf67bf525fb7f,"[2, 1]",80000000
74999509,0xd61c05d739d39aea39ea4054809479c16be4fc4ae5ea92f274d99441c1ff690c,370,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x45d06120edd6bc8b3119e3632562dee775f32d02627a0585f3b1d9f210b83755,"[1, 2]",77340000
74999509,0xd61c05d739d39aea39ea4054809479c16be4fc4ae5ea92f274d99441c1ff690c,376,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x45d06120edd6bc8b3119e3632562dee775f32d02627a0585f3b1d9f210b83755,"[1, 2]",72740000
74999511,0xf2c71d904ac8c27ec2b05f15d21010dec5034c8b2883510506d61412c4eff07d,271,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xc2e5f441b24c3bde052635a5ca1d10a7fa8740e4efb8df6b815276e887aa979d,"[1, 2]",23360000
74999512,0x3fab64d60f61d523cc4c9cd0dc7966b07dac7a0d8f5938640959dca82aa1427c,470,0xb563eb0184543459596fd1011d013b7451600115,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xc85a2d8c8088c2692570252167d16a5c0e5427b648f34592b927aa4da23c46a1,"[2, 1]",33786884
74999516,0xc9bb28210acf977fce6e9670dc84086f4bba74511f5ccf7695ea9aee04c54ac1,233,0xb563eb0184543459596fd1011d013b7451600115,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x16b1b76a6a10722ed170d4f763aa604f8107ba1bcab89d2da2f55ad1e8c02c54,"[2, 1]",85857883
74999522,0x0872fdf317d9c03eddc0369ad2983fae9db23679d7d0c9ae6b3dea61d32defd8,358,0x3d2d66eb933cfa7aa7b9fc21e6614f080de99360,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xe5b137364cc10261f1f55192982ae06abb500fa74a1c123bcd3520d7e26f428a,"[1, 2]",40000000
74999536,0xa4919b48f4d964d106b87e0e477d72cdf969381ec03398aca6c7327d8168a8ef,404,0x3d2d66eb933cfa7aa7b9fc21e6614f080de99360,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xc85a2d8c8088c2692570252167d16a5c0e5427b648f34592b927aa4da23c46a1,"[2, 1]",53000000
74999545,0xa761b8b79d5e483dc355050201aec816b1f082622931fee20d86afcaa9be50cc,512,0x3d2d66eb933cfa7aa7b9fc21e6614f080de99360,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x84f5094174a9c71b8d2468de5f167026269fe3d28dd634e441eaf67bf525fb7f,"[1, 2]",166000000
74999553,0xb186f1341a421524e35164340ffaf961d05ac4cfba5f72a4ffd80a70811bf18b,315,0x3d2d66eb933cfa7aa7b9fc21e6614f080de99360,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xe5b137364cc10261f1f55192982ae06abb500fa74a1c123bcd3520d7e26f428a,"[1, 2]",15230000
74999557,0x48171b30b5862dad207ab528a230fcce82788af31d6dfc579ae6486b99d45a0d,323,0x3d2d66eb933cfa7aa7b9fc21e6614f080de99360,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x84f5094174a9c71b8d2468de5f167026269fe3d28dd634e441eaf67bf525fb7f,"[1, 2]",23000000
74999560,0xbafcbac5bdd9cd97aeb2acd0c6bca9e5822a4886e59243973b3dcc6b79550edc,718,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0x3a3bd7bb9528e159577f7c2e685cc81a765002e2,0x0000000000000000000000000000000000000000000000000000000000000000,0xf1f111ef03daf045896e26beb18882cf99b80f5ffb07b525ff8242d2bad47944,"[1, 2]",4210000
74999562,0xe9f91e306434064c82e748ce4dbedc90f961e84e831d79d2ce5c2f98f5e14c38,405,0xbff11fafd73cc217dd19fe8c450230add3503f4f,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x16b1b76a6a10722ed170d4f763aa604f8107ba1bcab89d2da2f55ad1e8c02c54,"[1, 2]",499993845
74999563,0xc05a5f2d87c91d40b823de94bcf120848d35adb6b2fd3df004965033b5596628,223,0xfcbccda5f40eb39d00c453c867bc3703ef4ae6cb,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x16b1b76a6a10722ed170d4f763aa604f8107ba1bcab89d2da2f55ad1e8c02c54,"[1, 2]",19000000
74999566,0xe876409d45aec38debf670336872ba470a9b9eaf94c20d8fbdfaf5acdbb01ac7,219,0x3d2d66eb933cfa7aa7b9fc21e6614f080de99360,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xe5b137364cc10261f1f55192982ae06abb500fa74a1c123bcd3520d7e26f428a,"[1, 2]",116000000
74999575,0x76794e18c68a66a9770d1a0b889fd8720fa6fda93170e7dc4f9c963bf426fbfd,389,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xc2e5f441b24c3bde052635a5ca1d10a7fa8740e4efb8df6b815276e887aa979d,"[1, 2]",81000000
74999579,0x3e5bc072a4f700516bd2fe79f6b8ee4a288b5b18e6f07dcd9a3e019a3c4a2444,475,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0x3a3bd7bb9528e159577f7c2e685cc81a765002e2,0x0000000000000000000000000000000000000000000000000000000000000000,0x69aa83d5505e9940b8c13520fe7c39b95f3713bc7d6fcc2a31cbb322ee385495,"[1, 2]",269770000
74999588,0x31519431a924714a330ea2861595ca8f763f2ebb9d07eb7667248ed82acaff6c,262,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0x3a3bd7bb9528e159577f7c2e685cc81a765002e2,0x0000000000000000000000000000000000000000000000000000000000000000,0xebddfcf7b4401dade8b4031770a1ab942b01854f3bed453d5df9425cd9f211a9,"[1, 2]",401000000
74999588,0x31519431a924714a330ea2861595ca8f763f2ebb9d07eb7667248ed82acaff6c,269,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0x3a3bd7bb9528e159577f7c2e685cc81a765002e2,0x0000000000000000000000000000000000000000000000000000000000000000,0x34c989bada239153e86a009b3d25539db4c86fc4df3e01d320f0bee58a7aef45,"[1, 2]",1000000
74999596,0x606f9fd3d6ded600c616dffda89f73b0948fa4688105d988b4885c4f81305a47,162,0x3d2d66eb933cfa7aa7b9fc21e6614f080de99360,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xc85a2d8c8088c2692570252167d16a5c0e5427b648f34592b927aa4da23c46a1,"[2, 1]",98522500
74999600,0xa6ed6d59accb6ad189ca680b0dc1e4aacea8878f25db8d294b8a992faf4caefc,426,0x3d2d66eb933cfa7aa7b9fc21e6614f080de99360,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xe5b137364cc10261f1f55192982ae06abb500fa74a1c123bcd3520d7e26f428a,"[1, 2]",161558439
74999604,0x93485a4b0be87b42f1d27833b836f9eb8d9453ed3ff11a094cf1e76d8b25f556,328,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0x3a3bd7bb9528e159577f7c2e685cc81a765002e2,0x0000000000000000000000000000000000000000000000000000000000000000,0xc16d8bd3f8ff7642f0c7ada89577bacb9876c3e4002ad1c0d6b87e340bf6790e,"[1, 2]",94533634
74999606,0xc6d508ad0ad391d15f16e3ee84869f21c45ac0b8b389108d8dcee945906e32a8,430,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0x3a3bd7bb9528e159577f7c2e685cc81a765002e2,0x0000000000000000000000000000000000000000000000000000000000000000,0xdd88c824f91cbd43e32933b1c9a7f09ae06c081ca53100081a66da5e23e698c0,"[1, 2]",96000000
74999607,0xe47b8dbeb932119131d302e1c4881e279dfbd576d8a89d865bb5a8706a070198,437,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0x3a3bd7bb9528e159577f7c2e685cc81a765002e2,0x0000000000000000000000000000000000000000000000000000000000000000,0xb9ec4394b00a43b7fecca64fd351f714ee6ee8bb241c2e04ecf89f0eeeb32cd4,"[1, 2]",109000000
74999609,0xc04c473b89cda2190d10f8020e09264d4f961d7b34af2067eeaf9b5bc0af47ab,379,0x3d2d66eb933cfa7aa7b9fc21e6614f080de99360,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x84f5094174a9c71b8d2468de5f167026269fe3d28dd634e441eaf67bf525fb7f,"[2, 1]",49619393
74999614,0xcceb4e3dc452bcff003034c1372a3fe7289142968c44c2bffdccde106a8dcf66,487,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x16b1b76a6a10722ed170d4f763aa604f8107ba1bcab89d2da2f55ad1e8c02c54,"[1, 2]",21000000
74999617,0x77f7401784e799d73c980cdd542f53aa2ef757f432a4d7222d9039d2167b3710,225,0x3d2d66eb933cfa7aa7b9fc21e6614f080de99360,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xc85a2d8c8088c2692570252167d16a5c0e5427b648f34592b927aa4da23c46a1,"[2, 1]",14500000
74999617,0x01dd1ed5acc60ad621e5b8221b0f487f5e3e8d1180c5efd976e9e4d873e5adc5,231,0xfcbccda5f40eb39d00c453c867bc3703ef4ae6cb,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x16b1b76a6a10722ed170d4f763aa604f8107ba1bcab89d2da2f55ad1e8c02c54,"[1, 2]",30000000
74999617,0x72751a1807e996a5c2cd6b5e53393a2c6e439fd503cdcae070bce61108f2b5b5,238,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0x3a3bd7bb9528e159577f7c2e685cc81a765002e2,0x0000000000000000000000000000000000000000000000000000000000000000,0xb77636e216631f195c54a7649b428a3ebe64c655421c3212e6001a93548b3a4b,"[1, 2]",400006827
74999631,0xf7ae03e49848d353d279d79d9068d2c2c1cd9cda2796225f6b91055e205e25a5,259,0x3d2d66eb933cfa7aa7b9fc21e6614f080de99360,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xe5b137364cc10261f1f55192982ae06abb500fa74a1c123bcd3520d7e26f428a,"[1, 2]",19570000
