block_number,tx_hash,log_index,redeemer,collateralToken,parentCollectionId,conditionId,indexSets,payout
74999361,0xe9e53dc284344ea71bf670d7bf0451c05667cdb7e1edcae64f3d4d66814f96c3,320,0xb563eb0184543459596fd1011d013b7451600115,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x0281dae553875b5e9fc8a2b55677aeaf5506d6cd822672e476baa038996b1be8,"[1, 2]",0
74999362,0x686645629a7f2e7756512a0e47cad54ba274bd360dbe6741faaf2039c92ac8af,283,0x36dad75aa0588e3d188f78d74a2a3206bd97e646,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x35c96e5bedc1bf51ff54b357559233aa3eab489e0c30e645492596850d41d4bb,"[1, 2]",295390000
74999363,0x8ad913b4e8335c430bea32be5db62afb90a051dac0a194ed436cdff4d669a57a,918,0xd09b6655831951d72bd15dc9dd315021da6fdb61,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xa4f0276aba6cc679c82649890d8aed82ff5b5948f311558c04386c4c1e2ff02a,"[1, 2]",0
74999366,0xe8bfece54d418d84c5f064c5d7df9f2744d707612b910c315415b0daeddf5016,330,0x51373c6b56e4a38bf97c301efbff840fc8451556,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x362c61cfb577a719526b03e7596a3ef3d6d9aadf5292e2e2391c2cdf62892730,"[1, 2]",0
74999366,0xe8bfece54d418d84c5f064c5d7df9f2744d707612b910c315415b0daeddf5016,331,0x51373c6b56e4a38bf97c301efbff840fc8451556,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x0d09f8cb4ac601074c02828328a893fdab030ece3ca682faaef89d82c43daec2,"[1, 2]",0
74999366,0xe8bfece54d418d84c5f064c5d7df9f2744d707612b910c315415b0daeddf5016,332,0x51373c6b56e4a38bf97c301efbff840fc8451556,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x27b2438bfb27f8b8f54db7e38cc37f86b77ee558140c32360226970366131fb1,"[1, 2]",0
74999366,0xe8bfece54d418d84c5f064c5d7df9f2744d707612b910c315415b0daeddf5016,333,0x51373c6b56e4a38bf97c301efbff840fc8451556,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xcf76624fbb649080513c10b37368d1eda84ba2271af8d0427101c758db6181c0,"[1, 2]",0
74999366,0xe8bfece54d418d84c5f064c5d7df9f2744d707612b910c315415b0daeddf5016,334,0x51373c6b56e4a38bf97c301efbff840fc8451556,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x34e140c2f955327cb4cc05a618b6ffb09c9b4f9bfd454bd9f483c838802f8100,"[1, 2]",0
74999366,0xe8bfece54d418d84c5f064c5d7df9f2744d707612b910c315415b0daeddf5016,335,0x51373c6b56e4a38bf97c301efbff840fc8451556,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x209e314b65b2a5869d819318c0ca2c4263e9c386c2f1e5061404143d43328029,"[1, 2]",0
74999366,0xe8bfece54d418d84c5f064c5d7df9f2744d707612b910c315415b0daeddf5016,336,0x51373c6b56e4a38bf97c301efbff840fc8451556,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xd78284be3e3fb653525551cb7d9ee39c03f0d50d03bb8a7a02743d55c7e8475d,"[1, 2]",0
74999366,0xe8bfece54d418d84c5f064c5d7df9f2744d707612b910c315415b0daeddf5016,337,0x51373c6b56e4a38bf97c301efbff840fc8451556,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x69d5b8a9941bbda8b43ae2b877b248227b8bc965ba562fac649a7d3c76515a6e,"[1, 2]",0
74999366,0xe8bfece54d418d84c5f064c5d7df9f2744d707612b910c315415b0daeddf5016,338,0x51373c6b56e4a38bf97c301efbff840fc8451556,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xa2b6646b9ac68ea0a7d6ed81a67dbf62e68abe65ef1fdc2549de082960d1ed3d,"[1, 2]",0
74999366,0xe8bfece54d418d84c5f064c5d7df9f2744d707612b910c315415b0daeddf5016,339,0x51373c6b56e4a38bf97c301efbff840fc8451556,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x1316e004daab417491341c82eabf0ac1f21cfaf6cee7958129c5f9e57b6cafd3,"[1, 2]",0
74999368,0x388dbc99b4507e6340ac78d13a449df9daed5ae419df7860a021a281b5689db3,261,0x51373c6b56e4a38bf97c301efbff840fc8451556,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xc40fe569019cb806e87f6b0ad7dede88e391acbd02ab474100fe9b290bc5546c,"[1, 2]",0
74999368,0x388dbc99b4507e6340ac78d13a449df9daed5ae419df7860a021a281b5689db3,262,0x51373c6b56e4a38bf97c301efbff840fc8451556,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x20e727cc02b9a1156584b713b45f0d0a53259898e2e828ce6efefe12893b4ed3,"[1, 2]",0
74999368,0x388dbc99b4507e6340ac78d13a449df9daed5ae419df7860a021a281b5689db3,263,0x51373c6b56e4a38bf97c301efbff840fc8451556,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xcba55c4a67c06258b0eed7ae6d0fdd569a1ec7e4874ccc7c21a1fe4d1a02f974,"[1, 2]",0
74999368,0x388dbc99b4507e6340ac78d13a449df9daed5ae419df7860a021a281b5689db3,264,0x51373c6b56e4a38bf97c301efbff840fc8451556,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x6ea648e24e13e11961d21e31e141a88c909dc71207e43b866b122e88adfe5e9f,"[1, 2]",0
74999368,0x388dbc99b4507e6340ac78d13a449df9daed5ae419df7860a021a281b5689db3,265,0x51373c6b56e4a38bf97c301efbff840fc8451556,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x6fa8ec6aec82baf141b2ba73e1652f80d5d1d42e560caf25c2ec8d5091dc3bc9,"[1, 2]",0
74999368,0x388dbc99b4507e6340ac78d13a449df9daed5ae419df7860a021a281b5689db3,266,0x51373c6b56e4a38bf97c301efbff840fc8451556,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xd52bbab00a28d58175921d325d409743bfb20d88e5cf22f813aa676d6fbb83ed,"[1, 2]",0
74999368,0x388dbc99b4507e6340ac78d13a449df9daed5ae419df7860a021a281b5689db3,267,0x51373c6b56e4a38bf97c301efbff840fc8451556,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x8494a3e803fc4ccc050af4c489fbe0ee77c047b4b337efb11b088bdb72bfbeec,"[1, 2]",0
74999368,0x388dbc99b4507e6340ac78d13a449df9daed5ae419df7860a021a281b5689db3,268,0x51373c6b56e4a38bf97c301efbff840fc8451556,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x76824cfaabec85256b88f7499c2c910525ddb87ba6b3cd9b55f5915a21456233,"[1, 2]",0
74999368,0x388dbc99b4507e6340ac78d13a449df9daed5ae419df7860a021a281b5689db3,269,0x51373c6b56e4a38bf97c301efbff840fc8451556,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x66012fd2dcf38e1fa0253c2e114d9db941732661a0879c3a32b25bf80a322229,"[1, 2]",0
74999368,0x388dbc99b4507e6340ac78d13a449df9daed5ae419df7860a021a281b5689db3,270,0x51373c6b56e4a38bf97c301efbff840fc8451556,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x424d564a523339e2ce421cf8a3f872311aab531599c578557a8ee29fb3f5d81f,"[1, 2]",0
74999370,0xaa9eeec451a3706b53b89748d11a9456f5b102e37c5387f6e7e307393f96f950,348,0x51373c6b56e4a38bf97c301efbff840fc8451556,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xb2a8e820fba7329ffbfe995525e1883edccc1f68edc4b3f03a5b15c67a1399a2,"[1, 2]",0
74999370,0xaa9eeec451a3706b53b89748d11a9456f5b102e37c5387f6e7e307393f96f950,349,0x51373c6b56e4a38bf97c301efbff840fc8451556,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x7ee5637b76236ee5bf564b4e2b2441f0adada8c3fcf4b0b0d297a68d037f8c93,"[1, 2]",0
74999370,0xaa9eeec451a3706b53b89748d11a9456f5b102e37c5387f6e7e307393f96f950,350,0x51373c6b56e4a38bf97c301efbff840fc8451556,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x268eb15354eb17b43e36884d88b03b3fed9888f486c4b54937a8143b1565130d,"[1, 2]",0
74999370,0xaa9eeec451a3706b53b89748d11a9456f5b102e37c5387f6e7e307393f96f950,351,0x51373c6b56e4a38bf97c301efbff840fc8451556,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xa6cb545b027725b320e351d06b6923a68033daa42696c5a36091adf6d8e4c38d,"[1, 2]",0
74999370,0xaa9eeec451a3706b53b89748d11a9456f5b102e37c5387f6e7e307393f96f950,352,0x51373c6b56e4a38bf97c301efbff840fc8451556,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xe310c38d9824e870dc5c2f15dcf0af82e1858b5666146ee200f0b36e6fceb76a,"[1, 2]",0
74999370,0xaa9eeec451a3706b53b89748d11a9456f5b102e37c5387f6e7e307393f96f950,353,0x51373c6b56e4a38bf97c301efbff840fc8451556,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xd4ebed0a63f14ac0aaacd08e0c5fb3b9b60295b2d73b7a983523c3b56242d8d6,"[1, 2]",0
74999370,0xaa9eeec451a3706b53b89748d11a9456f5b102e37c5387f6e7e307393f96f950,354,0x51373c6b56e4a38bf97c301efbff840fc8451556,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xdf98cba974ba711e58cdcb6a1572797d56a3b697931e88c709bed0aa2c2a682c,"[1, 2]",0
74999370,0xaa9eeec451a3706b53b89748d11a9456f5b102e37c5387f6e7e307393f96f950,355,0x51373c6b56e4a38bf97c301efbff840fc8451556,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xb7c83f9b4884a5e7b07f5a2175f77d1d4cc953ad03a10a89184ac2038002b0ee,"[1, 2]",0
74999370,0xaa9eeec451a3706b53b89748d11a9456f5b102e37c5387f6e7e307393f96f950,356,0x51373c6b56e4a38bf97c301efbff840fc8451556,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x99414571aca688955888051e6b05abd2d13299ab882b4195615de5f8486238ae,"[1, 2]",0
74999370,0xaa9eeec451a3706b53b89748d11a9456f5b102e37c5387f6e7e307393f96f950,357,0x51373c6b56e4a38bf97c301efbff840fc8451556,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x9a969b6c2f4018318ca30b8e0aaa9efc0c57d543e40777ba0f4581d73fb08704,"[1, 2]",0
74999371,0xba838d4c6b6815482cb0234d26c4ac0ad5cc9ba9c7145998f4b9987c1d161ed4,317,0xa31ae2f02b257b234d8c773ecec21b73f17c2036,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x69cc1a7fd27a8da550b2f6fb78d41f1b0379ca729579fffed397e41a4ef86cba,"[1, 2]",0
74999372,0x515ae998188b3492d38f9c58df21594a0faf7c0c2df3dd4a6e7fb71c1054b3fe,6,0x67a48f79c9852ca1bb1ec49d37dd89a1c05d7bad,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x604861e8fad36c55ae94a23175f237cf1d1c8ad81cb9b11220ab4022061a1565,"[1, 2]",4787233
74999373,0x723655d2987f4e786d97f601f3bd88640c25d565c2ea6d1a2690dc9b775dde7d,298,0x51373c6b56e4a38bf97c301efbff840fc8451556,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x6d2a7e51ffc91af437a163087752cdc9eb191e9c69f578e29dc6da24738bdbb6,"[1, 2]",0
74999373,0x723655d2987f4e786d97f601f3bd88640c25d565c2ea6d1a2690dc9b775dde7d,299,0x51373c6b56e4a38bf97c301efbff840fc8451556,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xc76a6112f2daf6d0626a0c1c73b51af958af07695053db40ec54c621904b0996,"[1, 2]",0
74999373,0x723655d2987f4e786d97f601f3bd88640c25d565c2ea6d1a2690dc9b775dde7d,300,0x51373c6b56e4a38bf97c301efbff840fc8451556,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x5e23dc7bc70dee7deabd3ecedb6110aeaae1f237896f5c0d19e0b561e5950b80,"[1, 2]",0
74999373,0x723655d2987f4e786d97f601f3bd88640c25d565c2ea6d1a2690dc9b775dde7d,301,0x51373c6b56e4a38bf97c301efbff840fc8451556,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xb61463dbe5161018a117a7e778b36d3bd561d2e1637f4c6568995475f0f2fa01,"[1, 2]",0
74999373,0x723655d2987f4e786d97f601f3bd88640c25d565c2ea6d1a2690dc9b775dde7d,302,0x51373c6b56e4a38bf97c301efbff840fc8451556,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x10bde7a33c8f7d44a7791ee00d7d1245abcf290267d2dc098248281776168e37,"[1, 2]",0
74999373,0x723655d2987f4e786d97f601f3bd88640c25d565c2ea6d1a2690dc9b775dde7d,303,0x51373c6b56e4a38bf97c301efbff840fc8451556,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xee2165c1093870f227df6c43e6e0c04d5ba8ee597340d0fd3e6cfde512fa1fac,"[1, 2]",0
74999373,0x723655d2987f4e786d97f601f3bd88640c25d565c2ea6d1a2690dc9b775dde7d,304,0x51373c6b56e4a38bf97c301efbff840fc8451556,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xbb954c7a0f753164dfe3b34e50bd2db75bf7db33a2550d05d2d98e9e36317cca,"[1, 2]",0
74999373,0x723655d2987f4e786d97f601f3bd88640c25d565c2ea6d1a2690dc9b775dde7d,305,0x51373c6b56e4a38bf97c301efbff840fc8451556,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x22826b339ed98b14d6a73ad27056e08fddb2646bc97e199bf6b6a8dc7e0e5f5e,"[1, 2]",0
74999373,0x723655d2987f4e786d97f601f3bd88640c25d565c2ea6d1a2690dc9b775dde7d,306,0x51373c6b56e4a38bf97c301efbff840fc8451556,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x949db855e75d4fb3bf013058c223e5bf9def9ab95127cea4a9aac9f51038f5c8,"[1, 2]",0
74999373,0x723655d2987f4e786d97f601f3bd88640c25d565c2ea6d1a2690dc9b775dde7d,307,0x51373c6b56e4a38bf97c301efbff840fc8451556,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x1ade1357cf6fa93b9497decaae6a9d34d4c31b0e23d501992343608b442cc58f,"[1, 2]",0
74999375,0xaed8af2a19f7c82635685efa42571e5a131384e217b1c0ab645f1a83046d7bc3,215,0x51373c6b56e4a38bf97c301efbff840fc8451556,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xf2a2e6e1be66934c5a105c0e5f4cefdbb48fe6e8303203d40b80ecca0305e5b1,"[1, 2]",0
74999375,0xaed8af2a19f7c82635685efa42571e5a131384e217b1c0ab645f1a83046d7bc3,216,0x51373c6b56e4a38bf97c301efbff840fc8451556,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xfd761f0fdd328238f094422bbbcf136e658345f0dc72d7c28339a320911b42d1,"[1, 2]",0
74999375,0xaed8af2a19f7c82635685efa42571e5a131384e217b1c0ab645f1a83046d7bc3,217,0x51373c6b56e4a38bf97c301efbff840fc8451556,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x8866be57d7af7a6e306b7deb6a6512ea802499f2b36610e81fb3d3648d3399b1,"[1, 2]",0
74999375,0xaed8af2a19f7c82635685efa42571e5a131384e217b1c0ab645f1a83046d7bc3,218,0x51373c6b56e4a38bf97c301efbff840fc8451556,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x812d8819cda5c57e824719de0381d8e207a45b5b71da31a6425f6c2f181a3fc4,"[1, 2]",0
74999375,0xaed8af2a19f7c82635685efa42571e5a131384e217b1c0ab645f1a83046d7bc3,219,0x51373c6b56e4a38bf97c301efbff840fc8451556,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xb2a6fed194b90901622b712fb6083ac6d58e38c546a8a7d36289b3380777bbcd,"[1, 2]",0
74999375,0xaed8af2a19f7c82635685efa42571e5a131384e217b1c0ab645f1a83046d7bc3,220,0x51373c6b56e4a38bf97c301efbff840fc8451556,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x75bb6c416dac048ee6b104a40396da5c301d429c55f0bef59809017581bc9f16,"[1, 2]",0
74999375,0xaed8af2a19f7c82635685efa42571e5a131384e217b1c0ab645f1a83046d7bc3,221,0x51373c6b56e4a38bf97c301efbff840fc8451556,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x4c52d682e85a1b0b5b3cf6d7b86526e09d50dad7aeee1eb0c30b34b33d0d1bc0,"[1, 2]",0
74999375,0xaed8af2a19f7c82635685efa42571e5a131384e217b1c0ab645f1a83046d7bc3,222,0x51373c6b56e4a38bf97c301efbff840fc8451556,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xdec1c7924f2a1b01fc52bf42fd8bfe5169fd57428caeb5bd4c9af33ab3084259,"[1, 2]",0
74999375,0xaed8af2a19f7c82635685efa42571e5a131384e217b1c0ab645f1a83046d7bc3,223,0x51373c6b56e4a38bf97c301efbff840fc8451556,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x7a05d9d7b92403f0b762b264f3e433335e721e9551ff75cea5e0906cc6959de1,"[1, 2]",0
74999375,0xaed8af2a19f7c82635685efa42571e5a131384e217b1c0ab645f1a83046d7bc3,224,0x51373c6b56e4a38bf97c301efbff840fc8451556,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x8dc2de69f4e16ff369637f8323d44be5764111e0bfc82cdb43eba9a3e2895dd9,"[1, 2]",0
74999376,0xe5eac729e7a05cfe28bcf3da23ba1b4d7d55654c9cf89ea67f0f491009f712db,571,0x51373c6b56e4a38bf97c301efbff840fc8451556,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xdec1c7924f2a1b01fc52bf42fd8bfe5169fd57428caeb5bd4c9af33ab3084259,"[1, 2]",0
74999376,0xe5eac729e7a05cfe28bcf3da23ba1b4d7d55654c9cf89ea67f0f491009f712db,572,0x51373c6b56e4a38bf97c301efbff840fc8451556,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x3ad5ad45d7b5e2039c93ab0155293b4d42dfaeacabd97efbcb562f519e18e842,"[1, 2]",0
74999376,0xe5eac729e7a05cfe28bcf3da23ba1b4d7d55654c9cf89ea67f0f491009f712db,573,0x51373c6b56e4a38bf97c301efbff840fc8451556,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xb5c6d0244c92c72adf09a3500377544b72482950a84c0e5f674ee05b0d4d9229,"[1, 2]",0
74999376,0xe5eac729e7a05cfe28bcf3da23ba1b4d7d55654c9cf89ea67f0f491009f712db,574,0x51373c6b56e4a38bf97c301efbff840fc8451556,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xd057c30846dfeef5d3b92971e5f62866b8c400e172cf6cdb4fa5992a84b4ce7c,"[1, 2]",0
74999376,0xe5eac729e7a05cfe28bcf3da23ba1b4d7d55654c9cf89ea67f0f491009f712db,575,0x51373c6b56e4a38bf97c301efbff840fc8451556,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xb5f75a1b368ed9c684ced79f9c72a9fca0b6ffa743001640c61d7391f0c872a1,"[1, 2]",0
74999376,0xe5eac729e7a05cfe28bcf3da23ba1b4d7d55654c9cf89ea67f0f491009f712db,576,0x51373c6b56e4a38bf97c301efbff840fc8451556,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x053dfedf0007875af96d6a58f71422ae971f76424cfd061dfdc9799ff7d0f150,"[1, 2]",0
74999376,0xe5eac729e7a05cfe28bcf3da23ba1b4d7d55654c9cf89ea67f0f491009f712db,577,0x51373c6b56e4a38bf97c301efbff840fc8451556,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x82d8377483f61a34765f216dc30af92519edaf08c21eeb81b48a0830487cec76,"[1, 2]",0
74999376,0xe5eac729e7a05cfe28bcf3da23ba1b4d7d55654c9cf89ea67f0f491009f712db,578,0x51373c6b56e4a38bf97c301efbff840fc8451556,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x9c9a91fdb447e243d0edcd5687c26bcdef5dafbbda0fcfc685ee2288026cbece,"[1, 2]",0
74999376,0xe5eac729e7a05cfe28bcf3da23ba1b4d7d55654c9cf89ea67f0f491009f712db,579,0x51373c6b56e4a38bf97c301efbff840fc8451556,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xd058682a8d17d3e33d6014027d6ee1a2e7ab3ed66d7e53a36febe70e99167a19,"[1, 2]",0
74999376,0xe5eac729e7a05cfe28bcf3da23ba1b4d7d55654c9cf89ea67f0f491009f712db,580,0x51373c6b56e4a38bf97c301efbff840fc8451556,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x14c783d9a3c2cab04510d0dc001f3d8969134c86c453c7afafba6bc6a2004789,"[1, 2]",0
74999378,0x863ba43697b6e4d093519d26e8d0a6ec8fbc2deecac020419e91249432b7c4e5,175,0x51373c6b56e4a38bf97c301efbff840fc8451556,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xcdf1c0ea53868e1cb5926525bd94bc172ddccb174e6995e7ae89f0866dd378b7,"[1, 2]",0
74999378,0x863ba43697b6e4d093519d26e8d0a6ec8fbc2deecac020419e91249432b7c4e5,176,0x51373c6b56e4a38bf97c301efbff840fc8451556,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x746fc8d9a5b33db12c10da5cbd58afa1db9ea8910b60f4b09e2ddcd381562f49,"[1, 2]",0
74999378,0x863ba43697b6e4d093519d26e8d0a6ec8fbc2deecac020419e91249432b7c4e5,177,0x51373c6b56e4a38bf97c301efbff840fc8451556,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x26e275fb09e2da89c26614293da43e5f2e84b284d2fb00a76a67f85a904aa6a1,"[1, 2]",0
74999378,0x863ba43697b6e4d093519d26e8d0a6ec8fbc2deecac020419e91249432b7c4e5,178,0x51373c6b56e4a38bf97c301efbff840fc8451556,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x8e1082ce158c0f1909c5a79e9b7d72019b9a00462c30afc7584fcf3cf091ea25,"[1, 2]",0
74999378,0x863ba43697b6e4d093519d26e8d0a6ec8fbc2deecac020419e91249432b7c4e5,179,0x51373c6b56e4a38bf97c301efbff840fc8451556,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x5203e23824656b4493b6d9b99791eb03621401f64d66f853e97b192456842e21,"[1, 2]",0
74999378,0x863ba43697b6e4d093519d26e8d0a6ec8fbc2deecac020419e91249432b7c4e5,180,0x51373c6b56e4a38bf97c301efbff840fc8451556,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x96cdc6021114b3011fb8af9cd11f68d8495c2766090373aaa2f5b464199c2da7,"[1, 2]",0
74999378,0x863ba43697b6e4d093519d26e8d0a6ec8fbc2deecac020419e91249432b7c4e5,181,0x51373c6b56e4a38bf97c301efbff840fc8451556,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x8d54219ef43b4a2ba1904ba6155786263d1e3005dcd6bac978d28e3ada2aa489,"[1, 2]",0
74999378,0x863ba43697b6e4d093519d26e8d0a6ec8fbc2deecac020419e91249432b7c4e5,182,0x51373c6b56e4a38bf97c301efbff840fc8451556,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xf0ee86ffee78ab8fde56d85e8f8526c6cb37356f0b7cf78b3be29581726fbdd4,"[1, 2]",0
74999378,0x863ba43697b6e4d093519d26e8d0a6ec8fbc2deecac020419e91249432b7c4e5,183,0x51373c6b56e4a38bf97c301efbff840fc8451556,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xddc6d8829381d387eafe89ca473ab67b7f3abeebd4b791c57c5a7413559c3832,"[1, 2]",0
