block_number,tx_hash,log_index,stakeholder,collateralToken,parentCollectionId,conditionId,partition,amount
74990250,0xb461a833d5d1a7d9261811e7bdf709c6cf1a82679bd113bd01f469c9d25116e1,307,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0x3a3bd7bb9528e159577f7c2e685cc81a765002e2,0x0000000000000000000000000000000000000000000000000000000000000000,0x778a4ef9df5c819ad662dd6dc5af0387e70b41bd20aa38a1ab637c0bd1427fd7,"[1, 2]",6090000
74990250,0x7dfdbfaa3c928fc96c45dfa5a826f61cf5ca0d1dd5b468526c9dd800d6cba447,327,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0x3a3bd7bb9528e159577f7c2e685cc81a765002e2,0x0000000000000000000000000000000000000000000000000000000000000000,0xc9404c019636ccb56278dfd5e4939ccd84988a8d69eea5842ac3e24b72223a96,"[1, 2]",6090000
74990250,0xfb6ab36fc5833f1916a3acfc75491b8d40e457de9d4cb77b4ccce09acee86df1,347,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0x3a3bd7bb9528e159577f7c2e685cc81a765002e2,0x0000000000000000000000000000000000000000000000000000000000000000,0xb59781aa5a48bda0c07d0d137d21d63a89dcef88786d1457f4d8fbbbea3c6786,"[1, 2]",6090000
74990250,0x3a01dd38fb88b0ec111475ee8cfcbc85d7aaf220429aef57ffc580f51be044bf,367,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0x3a3bd7bb9528e159577f7c2e685cc81a765002e2,0x0000000000000000000000000000000000000000000000000000000000000000,0xe660fda72a9f4a4ce79bd735803423c9eb556c2cc08d2a834f12146ed585667e,"[1, 2]",6090000
74990255,0xc1bd17258ac632bee1f39415a436cc67823fb962404e05dbd98d5b4903b8b079,566,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x35d46ca2d4328687f438ffb67c6cfa4fa46e3b2f3d317f9bbef04f3463426a1f,"[1, 2]",17241378
74990256,0x02551afc4fefaf04eb0626400644b3006b2aa070f0567204488faafa962249eb,1285,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xf668b1c8e01f8cc93fa0e7c5ba2e4b1d5e2b30749e5796a3a8b308412a54e3de,"[1, 2]",25840000
74990256,0x02551afc4fefaf04eb0626400644b3006b2aa070f0567204488faafa962249eb,1293,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xf668b1c8e01f8cc93fa0e7c5ba2e4b1d5e2b30749e5796a3a8b308412a54e3de,"[1, 2]",974160000
74990256,0xfe57246694be0e91933ed458890a3090c4162abd65cf3bfd6f45d54d953e190c,1307,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xf668b1c8e01f8cc93fa0e7c5ba2e4b1d5e2b30749e5796a3a8b308412a54e3de,"[1, 2]",100000000
74990256,0x6ea338a271cf400dd8f61187d86fa9803e575e842f2b51ba8884caa0853651e9,1321,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xf668b1c8e01f8cc93fa0e7c5ba2e4b1d5e2b30749e5796a3a8b308412a54e3de,"[1, 2]",100000000
74990256,0xd15655bba8485b775825cf3875ac7f7eed59bb44dbf156ff8a628a048feda730,1335,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xf668b1c8e01f8cc93fa0e7c5ba2e4b1d5e2b30749e5796a3a8b308412a54e3de,"[1, 2]",100000000
74990256,0x34834490ca58d7170c42a3c258ca19452527b23eb471b9e9cc5a7419daea350d,1358,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xc2a42aea477b136e79bb2fc1ac919c40794d0c821a538c3865a51cae764f7770,"[1, 2]",416666664
74990256,0x62c80d5b9616454b8a11ae4520a1d06465ec667eec674fd941d8c61ef4d1fa15,1372,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xf668b1c8e01f8cc93fa0e7c5ba2e4b1d5e2b30749e5796a3a8b308412a54e3de,"[1, 2]",645711333
74990256,0xe7c4bb88bdc133ec684b9ac56d94acebe15a47c41c4c428abcf9c271616955db,1390,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0x3a3bd7bb9528e159577f7c2e685cc81a765002e2,0x0000000000000000000000000000000000000000000000000000000000000000,0x42f8e73e22bfee1b16af67b2b5a0cc030bcd51c6f1d48c150ac3bd7bcac9d89f,"[1, 2]",20000000
74990256,0xb17eaf9549ecd132c890950f047cb77600b424f51087a4fd28a3fe4daed065c9,1406,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xf668b1c8e01f8cc93fa0e7c5ba2e4b1d5e2b30749e5796a3a8b308412a54e3de,"[1, 2]",100000000
74990256,0x17face4d497043bc0b60a1be25cb0e076160ba9d894976d12782f04516736d6c,1420,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xf668b1c8e01f8cc93fa0e7c5ba2e4b1d5e2b30749e5796a3a8b308412a54e3de,"[1, 2]",100000000
74990256,0x6899ac2ed9920f7ae4e1e9a4a978e3709b7ca6811358596232fe8ba771603921,1434,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xf668b1c8e01f8cc93fa0e7c5ba2e4b1d5e2b30749e5796a3a8b308412a54e3de,"[1, 2]",100000000
74990256,0x18c007f0927a3e5c95750fef1d776cc1eebe64356fec43f0a71a701b4d963f9d,1448,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xf668b1c8e01f8cc93fa0e7c5ba2e4b1d5e2b30749e5796a3a8b308412a54e3de,"[1, 2]",100000000
74990257,0xe3c272d3f6db5c44b59ffc7d179af69b24b5bd6b977fd6bcaf5d789ba9537e0e,450,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xf668b1c8e01f8cc93fa0e7c5ba2e4b1d5e2b30749e5796a3a8b308412a54e3de,"[1, 2]",100000000
74990257,0x9cbee0d233ce7a7710f5bfa656053293b4c42e718949164689dae749af47c84e,464,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xf668b1c8e01f8cc93fa0e7c5ba2e4b1d5e2b30749e5796a3a8b308412a54e3de,"[1, 2]",100000000
74990257,0xb8864366106c693af22c2f61097116ef7e22d9aeae7f53c1f33e973bf7894eb5,478,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xf668b1c8e01f8cc93fa0e7c5ba2e4b1d5e2b30749e5796a3a8b308412a54e3de,"[1, 2]",100000000
74990257,0x4ca30af524f25e6a023c16a673fd4b8439fed709b3eda0bf0d702c8a55c47b4a,501,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xf668b1c8e01f8cc93fa0e7c5ba2e4b1d5e2b30749e5796a3a8b308412a54e3de,"[1, 2]",100000000
74990257,0x3971e6b5ae8f803256e0fa4c1d1f9b9cdbb77d351eafa80a92666158fc0688ea,515,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xf668b1c8e01f8cc93fa0e7c5ba2e4b1d5e2b30749e5796a3a8b308412a54e3de,"[1, 2]",100000000
74990257,0xedcaa47beb138512e6323873e1dd5a83f22e0f4f5e279b3720e3d293aa058e25,529,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xf668b1c8e01f8cc93fa0e7c5ba2e4b1d5e2b30749e5796a3a8b308412a54e3de,"[1, 2]",100000000
74990257,0x366e5ea8b253a6a930cb170df2a9382f36ab8a63d865d02e5f33be3e6d266fd2,550,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xf668b1c8e01f8cc93fa0e7c5ba2e4b1d5e2b30749e5796a3a8b308412a54e3de,"[1, 2]",100000000
74990257,0x98157b12587614dc8900ad829b78c840ef473e7840ea5ed9a28621d6ec4a8891,568,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0x3a3bd7bb9528e159577f7c2e685cc81a765002e2,0x0000000000000000000000000000000000000000000000000000000000000000,0xb7f8a72c3bdf794a7439e78a7e163a754da77a079be5c4f87148562b3b71437f,"[1, 2]",20000000
74990257,0x3846b0084fccd6c80c7047d7de61a0bc134825d35f81633069dc24315590bf5d,584,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xf668b1c8e01f8cc93fa0e7c5ba2e4b1d5e2b30749e5796a3a8b308412a54e3de,"[1, 2]",100000000
74990257,0x4af17f1508eea82dd3d3610f2b6ac70ef220afb0998af189733a4694bc8cc4ab,598,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xf668b1c8e01f8cc93fa0e7c5ba2e4b1d5e2b30749e5796a3a8b308412a54e3de,"[1, 2]",1000000000
74990257,0xba2a8b177eba261bd3869e430b799d325f581fb0005dc2957df48617c4cdf7f0,612,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x7dee0687effec3886b287dbc11aa37451ed5044b52fe43f07c8e0bd17b0f356c,"[1, 2]",6440000
74990257,0x7912724bd7e36943d512600a4b84334d3c1263c0ff72c6d13ce8740c07475119,653,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xf668b1c8e01f8cc93fa0e7c5ba2e4b1d5e2b30749e5796a3a8b308412a54e3de,"[1, 2]",100000000
74990257,0x8978d2856f377d3a90d60694ba808c1f458f3f2fb10101f1b92fab8eacde3e38,671,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0x3a3bd7bb9528e159577f7c2e685cc81a765002e2,0x0000000000000000000000000000000000000000000000000000000000000000,0xb7f8a72c3bdf794a7439e78a7e163a754da77a079be5c4f87148562b3b71437f,"[1, 2]",20000000
74990258,0x49eb03fc17e3beb4d06750aa52df0671400e172001ab4e5e56905cb9c9732852,764,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x54eea1eca602d7e38833156b0487419567ae205910a0371708f414f846c5984e,"[1, 2]",40000000
74990258,0x49eb03fc17e3beb4d06750aa52df0671400e172001ab4e5e56905cb9c9732852,772,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x54eea1eca602d7e38833156b0487419567ae205910a0371708f414f846c5984e,"[1, 2]",40000000
74990258,0x49eb03fc17e3beb4d06750aa52df0671400e172001ab4e5e56905cb9c9732852,780,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x54eea1eca602d7e38833156b0487419567ae205910a0371708f414f846c5984e,"[1, 2]",38000000
74990258,0xb457f72f1aaf3f95b99c3654364fa3923782122b86b14621850ff5d250daecfc,798,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0x3a3bd7bb9528e159577f7c2e685cc81a765002e2,0x0000000000000000000000000000000000000000000000000000000000000000,0xb7f8a72c3bdf794a7439e78a7e163a754da77a079be5c4f87148562b3b71437f,"[1, 2]",20000000
74990258,0xe5e5d722e1f69464ebd2fefe5908c4217946d61e7e6d3e58c269a36ecf261317,818,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0x3a3bd7bb9528e159577f7c2e685cc81a765002e2,0x0000000000000000000000000000000000000000000000000000000000000000,0x89c74d13f61cac515000ae71c24f2a72b22f5c75665aeb30651bd9a5c41228d2,"[1, 2]",4000000
74990259,0xc1755899d51eb0d87df5e328b510d4446b670d596c363cedaca7e0737667ecf7,168,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0x3a3bd7bb9528e159577f7c2e685cc81a765002e2,0x0000000000000000000000000000000000000000000000000000000000000000,0xd4e8b0e81b25a9d7bf7790cf2df880157418346433fb69ba2e1924efd188e3f1,"[1, 2]",6090000
74990259,0xc1755899d51eb0d87df5e328b510d4446b670d596c363cedaca7e0737667ecf7,171,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0x3a3bd7bb9528e159577f7c2e685cc81a765002e2,0x0000000000000000000000000000000000000000000000000000000000000000,0xf2965a2efa4c4abd185ce1fdd84d492bf480183c32a178f2e74450434d8c3eab,"[1, 2]",6090000
74990259,0x910ff4fc566fb6da8914373d90ea6e248b39858982aedabfdbae67a6f98deceb,696,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xd8ce35197533cbb402ebb72232069c1fb2d17a690868fbed40c875d285d84776,"[1, 2]",100000000
74990259,0x43f2bee27b73da7172f31a70649d4022ec46fd064f3c33d1cee50ef6375539a5,710,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x54eea1eca602d7e38833156b0487419567ae205910a0371708f414f846c5984e,"[1, 2]",2000000
74990259,0x43f2bee27b73da7172f31a70649d4022ec46fd064f3c33d1cee50ef6375539a5,718,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x54eea1eca602d7e38833156b0487419567ae205910a0371708f414f846c5984e,"[1, 2]",40000000
74990259,0x43f2bee27b73da7172f31a70649d4022ec46fd064f3c33d1cee50ef6375539a5,726,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x54eea1eca602d7e38833156b0487419567ae205910a0371708f414f846c5984e,"[1, 2]",40000000
74990259,0x43f2bee27b73da7172f31a70649d4022ec46fd064f3c33d1cee50ef6375539a5,734,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x54eea1eca602d7e38833156b0487419567ae205910a0371708f414f846c5984e,"[1, 2]",40000000
74990259,0x43f2bee27b73da7172f31a70649d4022ec46fd064f3c33d1cee50ef6375539a5,742,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x54eea1eca602d7e38833156b0487419567ae205910a0371708f414f846c5984e,"[1, 2]",40000000
74990259,0x43f2bee27b73da7172f31a70649d4022ec46fd064f3c33d1cee50ef6375539a5,750,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x54eea1eca602d7e38833156b0487419567ae205910a0371708f414f846c5984e,"[1, 2]",40000000
74990259,0x43f2bee27b73da7172f31a70649d4022ec46fd064f3c33d1cee50ef6375539a5,758,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x54eea1eca602d7e38833156b0487419567ae205910a0371708f414f846c5984e,"[1, 2]",39000000
74990259,0x57b844c9cc44db55705822df7b9580db0502063adb1c78e1849a9398a568a431,772,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x6f0b4d1460bc5c4c4cc0a963275df2a9974bda8fe650f784ce74c4a42070c64e,"[1, 2]",10000000
74990259,0x598aca8a9000cefa5c22a077a9628f7f04051d1c8ea093368984afef38dde16d,786,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x00238c225bad4150e274659158e5cb006c315a750a60ba3248110984e7200992,"[1, 2]",435250000
74990259,0x598aca8a9000cefa5c22a077a9628f7f04051d1c8ea093368984afef38dde16d,794,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x00238c225bad4150e274659158e5cb006c315a750a60ba3248110984e7200992,"[1, 2]",1011690000
74990259,0xdde6a92635b81289c5c974a376b5ce1e83ff54c89cf16663e5478a97652d9ca9,815,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0x3a3bd7bb9528e159577f7c2e685cc81a765002e2,0x0000000000000000000000000000000000000000000000000000000000000000,0xb7f8a72c3bdf794a7439e78a7e163a754da77a079be5c4f87148562b3b71437f,"[1, 2]",20000000
74990259,0xb279dafbf22af388d97f63bfcab3bdf559f55cb3199dea9023d33012ff47cdd6,831,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x0178e348dd30a7e80f9add21d0daeabd62ddb0f26e7e2c99b89e3454b0718cd3,"[1, 2]",5000000
74990259,0xb279dafbf22af388d97f63bfcab3bdf559f55cb3199dea9023d33012ff47cdd6,839,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x0178e348dd30a7e80f9add21d0daeabd62ddb0f26e7e2c99b89e3454b0718cd3,"[1, 2]",5000000
74990259,0xb279dafbf22af388d97f63bfcab3bdf559f55cb3199dea9023d33012ff47cdd6,847,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x0178e348dd30a7e80f9add21d0daeabd62ddb0f26e7e2c99b89e3454b0718cd3,"[1, 2]",5000000
74990259,0xb279dafbf22af388d97f63bfcab3bdf559f55cb3199dea9023d33012ff47cdd6,855,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x0178e348dd30a7e80f9add21d0daeabd62ddb0f26e7e2c99b89e3454b0718cd3,"[1, 2]",5000000
74990259,0xb279dafbf22af388d97f63bfcab3bdf559f55cb3199dea9023d33012ff47cdd6,863,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x0178e348dd30a7e80f9add21d0daeabd62ddb0f26e7e2c99b89e3454b0718cd3,"[1, 2]",5000000
74990259,0xb279dafbf22af388d97f63bfcab3bdf559f55cb3199dea9023d33012ff47cdd6,871,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x0178e348dd30a7e80f9add21d0daeabd62ddb0f26e7e2c99b89e3454b0718cd3,"[1, 2]",5000000
74990259,0xb279dafbf22af388d97f63bfcab3bdf559f55cb3199dea9023d33012ff47cdd6,879,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x0178e348dd30a7e80f9add21d0daeabd62ddb0f26e7e2c99b89e3454b0718cd3,"[1, 2]",5000000
74990259,0xb279dafbf22af388d97f63bfcab3bdf559f55cb3199dea9023d33012ff47cdd6,887,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x0178e348dd30a7e80f9add21d0daeabd62ddb0f26e7e2c99b89e3454b0718cd3,"[1, 2]",5000000
74990259,0xb279dafbf22af388d97f63bfcab3bdf559f55cb3199dea9023d33012ff47cdd6,895,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x0178e348dd30a7e80f9add21d0daeabd62ddb0f26e7e2c99b89e3454b0718cd3,"[1, 2]",5000000
74990259,0xb279dafbf22af388d97f63bfcab3bdf559f55cb3199dea9023d33012ff47cdd6,903,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x0178e348dd30a7e80f9add21d0daeabd62ddb0f26e7e2c99b89e3454b0718cd3,"[1, 2]",5000000
74990259,0xb279dafbf22af388d97f63bfcab3bdf559f55cb3199dea9023d33012ff47cdd6,911,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x0178e348dd30a7e80f9add21d0daeabd62ddb0f26e7e2c99b89e3454b0718cd3,"[1, 2]",5000000
74990259,0xb279dafbf22af388d97f63bfcab3bdf559f55cb3199dea9023d33012ff47cdd6,919,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x0178e348dd30a7e80f9add21d0daeabd62ddb0f26e7e2c99b89e3454b0718cd3,"[1, 2]",5000000
74990259,0xb279dafbf22af388d97f63bfcab3bdf559f55cb3199dea9023d33012ff47cdd6,927,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x0178e348dd30a7e80f9add21d0daeabd62ddb0f26e7e2c99b89e3454b0718cd3,"[1, 2]",5000000
74990259,0xb534c11af46184c93313709820baac21bef0024cd75b0079ffa8914c5c4ab038,941,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xea7fd8b8f32e60b576cf0523c98030008b27b889dc6696e665e39a4a8f1a2f52,"[1, 2]",5000000
74990259,0xd31f85bfdbb9e78a5428adbc07c5e6c152c0938a5f3cc3fe1df4e006bc768381,959,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0x3a3bd7bb9528e159577f7c2e685cc81a765002e2,0x0000000000000000000000000000000000000000000000000000000000000000,0x42f8e73e22bfee1b16af67b2b5a0cc030bcd51c6f1d48c150ac3bd7bcac9d89f,"[1, 2]",20000000
74990260,0x3be16054524cf4ee1c6c10055639ed1a7f39436fb80bf442850da77b6c5c65df,1031,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xea7fd8b8f32e60b576cf0523c98030008b27b889dc6696e665e39a4a8f1a2f52,"[1, 2]",25000000
74990260,0x3f6a512be86aa67dda48f721798307176d189af9ed29b9c4a996851da10f374b,1045,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xf668b1c8e01f8cc93fa0e7c5ba2e4b1d5e2b30749e5796a3a8b308412a54e3de,"[1, 2]",5154633
74990260,0xb50d9174ac5141265db812bca2204c4f6a4622829c86c35901ef9fd06532b483,1059,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xf668b1c8e01f8cc93fa0e7c5ba2e4b1d5e2b30749e5796a3a8b308412a54e3de,"[1, 2]",6000000
74990260,0x9bfb814d97188bf2c047da017cb61b79a986d56745a32307b7909e6d337ea602,1073,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x8130c834a3dd64608a73e27033972012422a7e56311fc1bacf3865ed40f89857,"[1, 2]",20408162
74990260,0xa38f06735370b6986d6702bf92f2377bf020707e19eb2e81b97d3c8bbf3db2b5,1100,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0x3a3bd7bb9528e159577f7c2e685cc81a765002e2,0x0000000000000000000000000000000000000000000000000000000000000000,0xb7f8a72c3bdf794a7439e78a7e163a754da77a079be5c4f87148562b3b71437f,"[1, 2]",20000000
74990261,0x2d60507f686cb9bda66161529da9fca9f5bab24b78eb4db222eb733317b779e2,1051,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xf668b1c8e01f8cc93fa0e7c5ba2e4b1d5e2b30749e5796a3a8b308412a54e3de,"[1, 2]",5154633
74990261,0xb0fd143e659ac5f8128fac32a47faf7d860a4263bc71d83c215cad7a4a536fa2,1069,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0x3a3bd7bb9528e159577f7c2e685cc81a765002e2,0x0000000000000000000000000000000000000000000000000000000000000000,0xb7f8a72c3bdf794a7439e78a7e163a754da77a079be5c4f87148562b3b71437f,"[1, 2]",20000000
