block_number,tx_hash,log_index,stakeholder,collateralToken,parentCollectionId,conditionId,partition,amount
74991117,0x1ce89e826f10f180de11c6c6ee4fccaeeb749ac3616f938d66ee3791263afb4c,499,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xeb03251626f9116f2643a8a2134f44715b57e20d2806fec3654ca03e50ed8ae1,"[1, 2]",30000000
74991119,0x5dbd0eee4d3ed319b8aecf054a73a11956cbd24f4da6dddc3a972268c22f4704,612,0xfcbccda5f40eb39d00c453c867bc3703ef4ae6cb,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xeb03251626f9116f2643a8a2134f44715b57e20d2806fec3654ca03e50ed8ae1,"[1, 2]",30000000
74991120,0x8a85d229fb0ba0e27ec766cc2fb457ed924fff3a280d0a91587a67508a295ad1,820,0xb563eb0184543459596fd1011d013b7451600115,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x90a1e60740a7a3c6a4080c912e2125942550bf879ba9f391734f72f66984e933,"[2, 1]",289866668
74991120,0x26af55d75c273d96a4e5d9909c1a19b6f8e06a5eb78a58ba872b97846826195c,881,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x03f6f6239d0d0a68bcf12f1e2196fc7a3ff03d6e96c1fb0a5afd889580895f84,"[1, 2]",673760000
74991123,0xdde05a627012b8a250d14ca363507045629c5ab60e361b11f81460084ccdf6d6,663,0x3d2d66eb933cfa7aa7b9fc21e6614f080de99360,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x0ba95d5390802bbde33cddf296f34095ee78d94953955d2abf175604b8416b41,"[2, 1]",80000000
74991123,0xfecd85d6ec173ab64dda1170c21d651b41f10884133b0ba05d8a246d0a41984a,725,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0x3a3bd7bb9528e159577f7c2e685cc81a765002e2,0x0000000000000000000000000000000000000000000000000000000000000000,0xb77636e216631f195c54a7649b428a3ebe64c655421c3212e6001a93548b3a4b,"[1, 2]",152680000
74991124,0x5138c944302bb1896fe454cf694342f0323f4b19a86cae472bee19a40daabb23,342,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0x3a3bd7bb9528e159577f7c2e685cc81a765002e2,0x0000000000000000000000000000000000000000000000000000000000000000,0xd28f9dfab98d6b2a8a22d8ff7e8d109678fc8275710be17c96825301efce4a69,"[1, 2]",821180000
74991126,0x4e32cf6be9c2105ac06d87417ee291681766e82209c0eeb0e520ee7dfd350005,387,0x3c04e10977cf7585e99369e4c2dac04262bf3bb2,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xeb03251626f9116f2643a8a2134f44715b57e20d2806fec3654ca03e50ed8ae1,"[1, 2]",10000000
74991127,0x44be434c649bbc4fd75d9cd8aedb8909936c3d188c783a25da1901a5a49285ba,494,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0x3a3bd7bb9528e159577f7c2e685cc81a765002e2,0x0000000000000000000000000000000000000000000000000000000000000000,0xc0f3faeb3ac410b2b63739c39282a008263f2015cc909365ce6a788f3f5bfa48,"[1, 2]",40000000
74991131,0x9edba6454005d977644f8d55f58d1d97f9030ac713f02c9d8544466be2a5ed66,491,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0x3a3bd7bb9528e159577f7c2e685cc81a765002e2,0x0000000000000000000000000000000000000000000000000000000000000000,0x46dbd48d6bde5b81edb480e0f676a2cdda6c6b592c4d86a9367c7ad5a9870195,"[1, 2]",380020000
74991132,0x8b0d0b8121c96405e43c12a09b568f901e0062c233093a3abab8bb84dd10724d,586,0xb563eb0184543459596fd1011d013b7451600115,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xeb03251626f9116f2643a8a2134f44715b57e20d2806fec3654ca03e50ed8ae1,"[2, 1]",372940000
74991133,0x3bf5ed0b300dfa84209a7c3a11f7e56bfe38f3b658b45f2bfbbd8dc721af65a5,444,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x32b09f6390252b37d674501527e709016d55581b2c1e544bd4b8167f5f732f4c,"[1, 2]",23070000
74991139,0xc5332d5a8cdcf89ac0ce4986a3ade3198be08196e741352a3a80bafb6fa27d10,411,0xfcbccda5f40eb39d00c453c867bc3703ef4ae6cb,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xeb03251626f9116f2643a8a2134f44715b57e20d2806fec3654ca03e50ed8ae1,"[1, 2]",19000000
74991142,0x527e49cc714d46bebadb1d86486fcff525dffd516b2b1f500b4bceea65c07c9b,430,0xb563eb0184543459596fd1011d013b7451600115,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x90a1e60740a7a3c6a4080c912e2125942550bf879ba9f391734f72f66984e933,"[1, 2]",13744442
74991145,0xf2b84cab9ae7ee16dce243ce3689d1c10ec087af7c92a5132caa565a1a9cb663,405,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x8ee2f1640386310eb5e7ffa596ba9335f2d324e303d21b0dfea6998874445791,"[1, 2]",1630000
74991147,0xc3be209fc78adda09147038aa1fbc36ebe638e735d0a2dff1abb6e7903040c40,673,0x3d2d66eb933cfa7aa7b9fc21e6614f080de99360,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xeb03251626f9116f2643a8a2134f44715b57e20d2806fec3654ca03e50ed8ae1,"[1, 2]",591564364
74991148,0x6139aeefc5e0479268d152c7d7175d81c41961b9549b488526ce7eaab081589e,729,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0x3a3bd7bb9528e159577f7c2e685cc81a765002e2,0x0000000000000000000000000000000000000000000000000000000000000000,0x17cd926896aa499bea870e218dc2e32c99f102237e6ae90f49f4b03d69cac4da,"[1, 2]",7000000
74991150,0x248481cfbecd96af433ef08e456cc09a3f898c8a1cf7388de5bec59a6e742605,424,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0x3a3bd7bb9528e159577f7c2e685cc81a765002e2,0x0000000000000000000000000000000000000000000000000000000000000000,0x17cd926896aa499bea870e218dc2e32c99f102237e6ae90f49f4b03d69cac4da,"[1, 2]",10000000
74991151,0x492b851cd50511f9e0f2aeff4135dcba0568c7944d5a518054793e9ad7abe4fa,520,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0x3a3bd7bb9528e159577f7c2e685cc81a765002e2,0x0000000000000000000000000000000000000000000000000000000000000000,0x7e8953cc66f9dabfe80fb0d1a9284bffb7a293f700b21027261fade58a082d73,"[1, 2]",104630000
74991152,0x393be1a6035d0c0d5ffe5f7fe63ef571cb51db20e872edefe33a27de32b9e2fa,761,0x3d2d66eb933cfa7aa7b9fc21e6614f080de99360,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x0ba95d5390802bbde33cddf296f34095ee78d94953955d2abf175604b8416b41,"[2, 1]",80000000
74991152,0x0597325c99e7c57f7834bbbf9e83451ee40d27e18b5b5ad6cf5a7e6feb639c56,970,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0x3a3bd7bb9528e159577f7c2e685cc81a765002e2,0x0000000000000000000000000000000000000000000000000000000000000000,0x17cd926896aa499bea870e218dc2e32c99f102237e6ae90f49f4b03d69cac4da,"[1, 2]",11000000
74991154,0xa8155c04775a914113bac279eb93e5528c5708f6cc622ae98a5a571f06b45428,367,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0x3a3bd7bb9528e159577f7c2e685cc81a765002e2,0x0000000000000000000000000000000000000000000000000000000000000000,0x17cd926896aa499bea870e218dc2e32c99f102237e6ae90f49f4b03d69cac4da,"[1, 2]",11000000
74991155,0x194ed22e43187c75f342807c53829c395fce7ca7b7a41e74683748b13d3bb046,397,0xfcbccda5f40eb39d00c453c867bc3703ef4ae6cb,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xeb03251626f9116f2643a8a2134f44715b57e20d2806fec3654ca03e50ed8ae1,"[1, 2]",19000000
74991158,0x3d6f0de956267b9f432b2b0c6bce64a30a6c67b9e637cbe0773bf22d766f85b9,302,0x3c04e10977cf7585e99369e4c2dac04262bf3bb2,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xeb03251626f9116f2643a8a2134f44715b57e20d2806fec3654ca03e50ed8ae1,"[1, 2]",10000000
74991161,0xd1068c168d6813fd9002f4aedf3aadfde9fcfdc07891e0796e400e9af38d2670,349,0x491e76ad3182b94e8f525eb7271b2c8790e3440b,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xeb03251626f9116f2643a8a2134f44715b57e20d2806fec3654ca03e50ed8ae1,"[1, 2]",30000000
74991162,0x5096680f573197de1fe772bf5602f7de3c4dc5944261b3ac6e40acc5c3a14ae6,370,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xe2ead27fab3e29ad6c1f3d9fcd2a752e6c0b3400a3154a2a907863f4171e9f91,"[1, 2]",101450000
74991163,0xfa54b38c53a3f21e5e8f01a45c40c99b18fa57cea1e8becb9bd722d3a7df1eb5,380,0x3d2d66eb933cfa7aa7b9fc21e6614f080de99360,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x90a1e60740a7a3c6a4080c912e2125942550bf879ba9f391734f72f66984e933,"[1, 2]",421325200
74991163,0xdfcc0f73f56a4df7128589331592fdf4674f55fbbfb1970d9e291c064f960c6a,427,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0x3a3bd7bb9528e159577f7c2e685cc81a765002e2,0x0000000000000000000000000000000000000000000000000000000000000000,0x01dffa7abae7e5d9b7fb44b06d537c5ac932e2ca422ab4b53366672f5e2dc7d6,"[1, 2]",762660000
74991167,0x6376972d5d3e5fcb82b32e4e4f848ff35f837992d1df381b7fe7982f1402debf,450,0x3d2d66eb933cfa7aa7b9fc21e6614f080de99360,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x0ba95d5390802bbde33cddf296f34095ee78d94953955d2abf175604b8416b41,"[1, 2]",129945942
74991168,0xaf2c69a6c9683b11d143ccc43e2f1241034235c01eef9abe6bcb77121dd32429,968,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0x3a3bd7bb9528e159577f7c2e685cc81a765002e2,0x0000000000000000000000000000000000000000000000000000000000000000,0x7e8953cc66f9dabfe80fb0d1a9284bffb7a293f700b21027261fade58a082d73,"[1, 2]",104520000
74991169,0xf4227c4adc45fe7ff1a55e81dac6a99cf521e7c302760f594ba15f0d9d17ddd7,297,0x491e76ad3182b94e8f525eb7271b2c8790e3440b,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xeb03251626f9116f2643a8a2134f44715b57e20d2806fec3654ca03e50ed8ae1,"[1, 2]",26000000
74991173,0xd22caed31b397104df6eb230fdbe943558d05c8dfbc64dcbef431cc28c1beb13,387,0x3d2d66eb933cfa7aa7b9fc21e6614f080de99360,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x38c7c119ad395bf3d0a4fe64eea08f0d5b06897af583e7be53e84cbb9166945f,"[2, 1]",75652176
74991176,0x605ffb44ec0111ae82d0572c4bb8235e131316e4a0803a46b4008d782f3caf18,433,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0x3a3bd7bb9528e159577f7c2e685cc81a765002e2,0x0000000000000000000000000000000000000000000000000000000000000000,0x512f9105fea517dfb145360cbfd8f8e4ee7199bc5d85d43eb57ff11be8a6fc2d,"[1, 2]",26220000
74991176,0xde3864e2bbb1d36e7f7f1220794b7506a623bd70c61288bceddabdc46ccc9915,467,0xfcbccda5f40eb39d00c453c867bc3703ef4ae6cb,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xeb03251626f9116f2643a8a2134f44715b57e20d2806fec3654ca03e50ed8ae1,"[1, 2]",22000000
74991182,0xca37bc85035c9d8fcca851d9ff221c8f489dad45989ec7b991f1f41b75f210e0,299,0x3d2d66eb933cfa7aa7b9fc21e6614f080de99360,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x0ba95d5390802bbde33cddf296f34095ee78d94953955d2abf175604b8416b41,"[1, 2]",25000000
74991184,0x86526ee1a5c7dd458b5ce492da2cb2d26cafc3b857187e8461d2c3e4c5e53761,814,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0x3a3bd7bb9528e159577f7c2e685cc81a765002e2,0x0000000000000000000000000000000000000000000000000000000000000000,0xe9215ac1b5d18ecd3bdc4e91942674146385871bdd14ff0578acd126c9b5a083,"[1, 2]",8260000
74991185,0xde1c1497193f700b06c3bec9a4c0618d1bcac500164900dcc85a81e0fe01ee6d,390,0x491e76ad3182b94e8f525eb7271b2c8790e3440b,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xeb03251626f9116f2643a8a2134f44715b57e20d2806fec3654ca03e50ed8ae1,"[1, 2]",26000000
74991189,0x9772174440a4fee0eb50d738c76ffa0180f008d8146cb7f97941d3395b1cae64,435,0x3d2d66eb933cfa7aa7b9fc21e6614f080de99360,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x38c7c119ad395bf3d0a4fe64eea08f0d5b06897af583e7be53e84cbb9166945f,"[1, 2]",2173912
74991196,0x1f5a26ba6ee93b991b24410451fbf1750131f8beaa405f0a7cce1dcf0150c54b,426,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0x3a3bd7bb9528e159577f7c2e685cc81a765002e2,0x0000000000000000000000000000000000000000000000000000000000000000,0xcdec3de1f9c73e9ade1d33dde14b96e7241d0cc87f04981e71a955d3dac56b37,"[1, 2]",327320000
74991200,0xb57275430ab6bccd217bc14b6e22e0b37c51d74a128a729d444d8ad7c401f0ec,1204,0x3d2d66eb933cfa7aa7b9fc21e6614f080de99360,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x0ba95d5390802bbde33cddf296f34095ee78d94953955d2abf175604b8416b41,"[2, 1]",70054058
74991222,0x90d2fc690cd64663b63f56802ee2c22e3d37abc31a73ba7651e996095d13e4f7,438,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0x3a3bd7bb9528e159577f7c2e685cc81a765002e2,0x0000000000000000000000000000000000000000000000000000000000000000,0x314ec5fd53735e23cadc475161e37b1529984d97097c0fdf417941c44b6b274e,"[1, 2]",729530000
74991224,0xfb4086200113e697fe6989ffdf501c64440b2be85a23f399f3f3845d30ef820d,589,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xc2e5f441b24c3bde052635a5ca1d10a7fa8740e4efb8df6b815276e887aa979d,"[1, 2]",5000000
74991239,0x59da56bdb65591237d94b2a4cb39c9c71752974972ab3181ff0a813512b74691,644,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0x3a3bd7bb9528e159577f7c2e685cc81a765002e2,0x0000000000000000000000000000000000000000000000000000000000000000,0xd8d889f4c49f58d98538d08182a07c27206f0e98f9f0a125eda3abf94305c8f7,"[1, 2]",722980000
74991241,0xde7c332381eba41cd7a71c9bc6432e30902e970825581ec7d8457fe95f14e36c,833,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x11a367fea8169759c13b9dbf4547e6fb8aaecfd22f87674870f5940e86c90bdb,"[1, 2]",820000
74991250,0x39c8fbff61105e4460d6852989319b2ca194dfef0917fd22aa84b4c68210b24d,527,0x491e76ad3182b94e8f525eb7271b2c8790e3440b,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xeb03251626f9116f2643a8a2134f44715b57e20d2806fec3654ca03e50ed8ae1,"[1, 2]",30000000
74991258,0x14c46f7e2deefa1b671bff41179a7763d402e8097c6587bbcf3304e63baaac65,353,0x3d2d66eb933cfa7aa7b9fc21e6614f080de99360,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xeb03251626f9116f2643a8a2134f44715b57e20d2806fec3654ca03e50ed8ae1,"[1, 2]",436101875
74991264,0x301fd01466b8a9493f599fec202895521595c3b3dbee199bb726067533fe677a,1109,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0x3a3bd7bb9528e159577f7c2e685cc81a765002e2,0x0000000000000000000000000000000000000000000000000000000000000000,0xcdec3de1f9c73e9ade1d33dde14b96e7241d0cc87f04981e71a955d3dac56b37,"[1, 2]",321320000
74991264,0xdb2ad612d5776399a063c24d7732427df4c93dcfc944d8fae382a7741b07e07f,1139,0x63589ef338c13a63e8cbcdffec58c4630468f4b5,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xc2e5f441b24c3bde052635a5ca1d10a7fa8740e4efb8df6b815276e887aa979d,"[1, 2]",122000000
74991265,0xedd2ecb200059e94c2bd1d49c36324631b5421999bd3a80b0b7c250e55926d2e,597,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0x3a3bd7bb9528e159577f7c2e685cc81a765002e2,0x0000000000000000000000000000000000000000000000000000000000000000,0x7e8953cc66f9dabfe80fb0d1a9284bffb7a293f700b21027261fade58a082d73,"[1, 2]",104630000
74991270,0x8a6c6b4adeabab6394deb23f4117312ab7385fc6327f8e3fa10763824a935641,435,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0x3a3bd7bb9528e159577f7c2e685cc81a765002e2,0x0000000000000000000000000000000000000000000000000000000000000000,0x9e56a92abcf4996105ab15ce5612742bc33f4b9097bb6a4ec5f1468e6f2580c5,"[1, 2]",454270000
74991270,0xdc9eacee4a36e98555a6316dbd025f4aae63368191a8f748869c87a9183a1897,459,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0x3a3bd7bb9528e159577f7c2e685cc81a765002e2,0x0000000000000000000000000000000000000000000000000000000000000000,0xe8d095422da9f6c3ceed727a4b6251177f618b002d2a698bfccb48716c7aa469,"[1, 2]",447180000
74991271,0x3f7a9f431002a786ceab24c6d16d5f4474e3b06e652e2ffa099ef4df98c6aba3,520,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0x3a3bd7bb9528e159577f7c2e685cc81a765002e2,0x0000000000000000000000000000000000000000000000000000000000000000,0xe8d095422da9f6c3ceed727a4b6251177f618b002d2a698bfccb48716c7aa469,"[1, 2]",434600000
74991272,0x798ed6fe6e06c010529a2fdc17ed22f88e38addc465ae17a316f66f021bf1118,539,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0x3a3bd7bb9528e159577f7c2e685cc81a765002e2,0x0000000000000000000000000000000000000000000000000000000000000000,0xe8d095422da9f6c3ceed727a4b6251177f618b002d2a698bfccb48716c7aa469,"[1, 2]",758980000
74991273,0x18d4869d34c7550b6af6c4b10893557f9b1aecf251c1c2d0836364c81b9bcdae,474,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0x3a3bd7bb9528e159577f7c2e685cc81a765002e2,0x0000000000000000000000000000000000000000000000000000000000000000,0xe8d095422da9f6c3ceed727a4b6251177f618b002d2a698bfccb48716c7aa469,"[1, 2]",451710000
74991281,0xcde37c735c0a649170bc8cb652b2662857b2e4b1671d536dd61bcb7261cd556c,449,0x3d2d66eb933cfa7aa7b9fc21e6614f080de99360,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xeb03251626f9116f2643a8a2134f44715b57e20d2806fec3654ca03e50ed8ae1,"[1, 2]",9230768
74991282,0xc0a28b7e84d71e7463ea6d00e20d1b78843cd6973dbf9ef8d80cdb19f010cba7,903,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0x3a3bd7bb9528e159577f7c2e685cc81a765002e2,0x0000000000000000000000000000000000000000000000000000000000000000,0xe8d095422da9f6c3ceed727a4b6251177f618b002d2a698bfccb48716c7aa469,"[1, 2]",435610000
74991283,0x0955b9361108f981b3b9a0d875ecabff991db32fb73d93e4ecdf1a0cde593240,620,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0x3a3bd7bb9528e159577f7c2e685cc81a765002e2,0x0000000000000000000000000000000000000000000000000000000000000000,0xf2d034812c1e871421eb6ca9afd30f2a03f0494fc910cc4cabc4515685b610cb,"[1, 2]",461530000
74991284,0xc4d35968100cb1364ce7ff10d0bc440bdf27cf4c709de94b3b9791ac882c16bb,493,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0x3a3bd7bb9528e159577f7c2e685cc81a765002e2,0x0000000000000000000000000000000000000000000000000000000000000000,0xf9915c09cfdb45b8ba1335620c1da05d12913ad1d43bbb15832a93609212c27e,"[1, 2]",435660000
74991284,0x73a1e1917b80f4971496b71385fe8ce34159999e43002a0ef4ca2cc9f48ab47a,508,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0x3a3bd7bb9528e159577f7c2e685cc81a765002e2,0x0000000000000000000000000000000000000000000000000000000000000000,0x0982d83a9ec2e63a62af868d4e014e8d7eb6ca3cbbdf769b2454038c5b056cd3,"[1, 2]",449840000
74991285,0x5d17a61a3494cc9ac2c81f7aa6aef3736a961436fbbce11882b7867877b7fb57,408,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xd8ce35197533cbb402ebb72232069c1fb2d17a690868fbed40c875d285d84776,"[1, 2]",500000000
74991290,0x70fe11b16814e324035268c55cb6be6e6dba21e416847e4882ed613f86a8d678,525,0x3d2d66eb933cfa7aa7b9fc21e6614f080de99360,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x90a1e60740a7a3c6a4080c912e2125942550bf879ba9f391734f72f66984e933,"[1, 2]",40000000
74991297,0xa7910a3a5aab7d949635ee24de84155ab8f86c2db18e8d0ad0f795864c18b1d5,489,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0x3a3bd7bb9528e159577f7c2e685cc81a765002e2,0x0000000000000000000000000000000000000000000000000000000000000000,0xd65c4072e48a82a9cd49e8e6be332792fb13e8e076134d860d110427fc01d374,"[1, 2]",52862969
74991298,0x7e2a3442d47fdfe20cb36bcf7607cd7d94107f51fdbd383b0a7c4a4bc3d919a3,549,0x3d2d66eb933cfa7aa7b9fc21e6614f080de99360,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xeb03251626f9116f2643a8a2134f44715b57e20d2806fec3654ca03e50ed8ae1,"[1, 2]",15150000
74991309,0xee114229537b867fbf0531bf64bc12fff7d3d997ef53f56b6040eecae0da28f7,482,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0x3a3bd7bb9528e159577f7c2e685cc81a765002e2,0x0000000000000000000000000000000000000000000000000000000000000000,0x65a2dd0af5f4155915a701e8fdbcdb2f547fb5925d0bcef0b373a8c39a16613e,"[1, 2]",15760000
74991312,0xe08efb56d43daaf316ef57677f42afcec4a6ef894bd3a0b4edab3eb3160baca5,916,0x3d2d66eb933cfa7aa7b9fc21e6614f080de99360,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xeb03251626f9116f2643a8a2134f44715b57e20d2806fec3654ca03e50ed8ae1,"[1, 2]",30769228
74991313,0x8039d32e5cbe39ac366d3614697c1260a6bb32f4c2696452dbc6bd5e9aa9e8fa,515,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0x3a3bd7bb9528e159577f7c2e685cc81a765002e2,0x0000000000000000000000000000000000000000000000000000000000000000,0x7e8953cc66f9dabfe80fb0d1a9284bffb7a293f700b21027261fade58a082d73,"[1, 2]",705630000
74991313,0x6679ba76e3fc5083eb15da87ce5010f35970dc3bcae09d35477e0e8a6733fdbb,529,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xc33864b627355a80ffc177e9fb26f029c2343c5fff190b41b6e0f1b590797d72,"[1, 2]",3570000
74991314,0x8f718cba4f5f29b6229cf393e99408c21e679da1b02f8d5744e60e6eabce6f41,466,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0x3a3bd7bb9528e159577f7c2e685cc81a765002e2,0x0000000000000000000000000000000000000000000000000000000000000000,0x7e8953cc66f9dabfe80fb0d1a9284bffb7a293f700b21027261fade58a082d73,"[1, 2]",104530000
74991317,0x76dd3002fa43895e4605b2fd121dc2a640732865aee5fb5f2443cde5d16d3a58,520,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0x3a3bd7bb9528e159577f7c2e685cc81a765002e2,0x0000000000000000000000000000000000000000000000000000000000000000,0x34c989bada239153e86a009b3d25539db4c86fc4df3e01d320f0bee58a7aef45,"[1, 2]",56000000
74991332,0xd0b4584ec036f35c5951e55768af9443eeaba3a76cf81ea2ae49062ce7695876,1681,0x8318eb2fc77f5830c6f99280d26ecf0dc239e497,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x11a367fea8169759c13b9dbf4547e6fb8aaecfd22f87674870f5940e86c90bdb,"[1, 2]",78476454
74991334,0x2526d32d61ec30ded32e513355a6fddaba1bf541966d5e8de21170dbdfdd1a42,438,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0x3a3bd7bb9528e159577f7c2e685cc81a765002e2,0x0000000000000000000000000000000000000000000000000000000000000000,0x7e8953cc66f9dabfe80fb0d1a9284bffb7a293f700b21027261fade58a082d73,"[1, 2]",104430000
74991339,0x98246a75b16a93b92302487a4cadd86a6d8b9bb44a3e45aa35d0c911e4afa9e9,593,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xeb03251626f9116f2643a8a2134f44715b57e20d2806fec3654ca03e50ed8ae1,"[1, 2]",5000000
